SD card found...
RTC found...
2023-07-27 08:55:04,VBATRaw,920,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:55:19,VBATRaw,929,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:55:34,VBATRaw,925,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:55:49,VBATRaw,901,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:56:04,VBATRaw,902,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:56:19,VBATRaw,885,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:56:34,VBATRaw,880,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:56:49,VBATRaw,886,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:57:04,VBATRaw,815,TankLevelRaw,1018,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:57:19,VBATRaw,816,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:57:34,VBATRaw,815,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:57:49,VBATRaw,815,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:58:04,VBATRaw,815,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:58:19,VBATRaw,815,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:58:34,VBATRaw,815,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:58:49,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:59:04,VBATRaw,815,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:59:19,VBATRaw,815,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:59:34,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 08:59:49,VBATRaw,814,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:00:04,VBATRaw,814,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:00:19,VBATRaw,814,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:00:34,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:00:49,VBATRaw,815,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:01:04,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:01:19,VBATRaw,814,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:01:34,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:01:49,VBATRaw,814,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:02:04,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:02:19,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:02:34,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:02:49,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:03:04,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:03:19,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:03:34,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:03:49,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:04:04,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:04:19,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:04:34,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:04:49,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:05:04,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:05:19,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:05:34,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:05:49,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:06:04,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:06:19,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:06:34,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:06:49,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:07:04,VBATRaw,817,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:07:19,VBATRaw,818,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:07:34,VBATRaw,821,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:07:49,VBATRaw,820,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:08:04,VBATRaw,826,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:08:06,Float0LevelChange,0
2023-07-27 09:08:07,Float0LevelChange,1
2023-07-27 09:08:19,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:08:34,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:08:49,VBATRaw,840,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:09:04,VBATRaw,836,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:09:19,VBATRaw,836,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:09:34,VBATRaw,835,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:09:49,VBATRaw,835,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:10:04,VBATRaw,810,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:10:19,VBATRaw,810,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:10:34,VBATRaw,810,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:10:49,VBATRaw,811,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:11:04,VBATRaw,811,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:11:19,VBATRaw,810,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:11:34,VBATRaw,823,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:11:49,VBATRaw,823,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:12:04,VBATRaw,823,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:12:19,VBATRaw,825,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:12:34,VBATRaw,824,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:12:49,VBATRaw,824,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:13:04,VBATRaw,825,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:13:19,VBATRaw,823,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:13:34,VBATRaw,823,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:13:49,VBATRaw,825,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:14:04,VBATRaw,823,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:14:19,VBATRaw,824,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:14:34,VBATRaw,823,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:14:49,VBATRaw,823,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:15:04,VBATRaw,823,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:15:19,VBATRaw,823,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:15:34,VBATRaw,823,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:15:49,VBATRaw,823,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:16:04,VBATRaw,823,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:16:19,VBATRaw,821,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:16:34,VBATRaw,822,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:16:49,VBATRaw,822,TankLevelRaw,1018,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:16:57,Float0LevelChange,0
2023-07-27 09:16:58,Float0LevelChange,1
2023-07-27 09:17:04,VBATRaw,817,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:17:19,VBATRaw,814,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:17:34,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:17:49,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:18:04,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:18:19,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:18:34,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:18:49,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:19:04,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:19:19,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:19:34,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:19:49,VBATRaw,812,TankLevelRaw,1018,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:20:04,VBATRaw,815,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:20:19,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:20:34,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:20:49,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:21:04,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:21:19,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:21:34,VBATRaw,814,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:21:49,VBATRaw,814,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:22:04,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:22:19,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:22:34,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:22:49,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:23:04,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:23:19,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:23:34,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:23:49,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:24:04,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:24:19,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:24:34,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:24:49,VBATRaw,814,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:25:04,VBATRaw,813,TankLevelRaw,1018,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:25:19,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:25:34,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:25:49,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:26:04,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:26:19,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:26:34,VBATRaw,813,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:26:49,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:27:04,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:27:19,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:27:34,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:27:49,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:28:04,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:28:19,VBATRaw,813,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:28:34,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:28:49,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:29:04,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:29:19,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:29:34,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:29:49,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:30:04,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:30:19,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:30:34,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:30:49,VBATRaw,811,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:31:04,VBATRaw,812,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:31:19,VBATRaw,812,TankLevelRaw,1016,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:31:34,VBATRaw,811,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:31:49,VBATRaw,849,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:32:04,VBATRaw,836,TankLevelRaw,1017,Float0Level,1,Float1Level,1,Float2Level,0
2023-07-27 09:32:11,Float0LevelChange,0
2023-07-27 09:32:19,VBATRaw,808,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:32:34,VBATRaw,808,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:32:49,VBATRaw,806,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:33:04,VBATRaw,806,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:33:19,VBATRaw,807,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:33:34,VBATRaw,810,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:33:49,VBATRaw,809,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:34:04,VBATRaw,810,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:34:19,VBATRaw,811,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:34:34,VBATRaw,807,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:34:49,VBATRaw,809,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:35:04,VBATRaw,810,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:35:19,VBATRaw,811,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:35:34,VBATRaw,810,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:35:49,VBATRaw,810,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:36:04,VBATRaw,810,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:36:19,VBATRaw,810,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:36:34,VBATRaw,810,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:36:49,VBATRaw,831,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:37:04,VBATRaw,823,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:37:19,VBATRaw,822,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:37:34,VBATRaw,821,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:37:49,VBATRaw,808,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:38:04,VBATRaw,809,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:38:19,VBATRaw,808,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:38:34,VBATRaw,807,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:38:49,VBATRaw,856,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:39:04,VBATRaw,862,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:39:19,VBATRaw,856,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:39:34,VBATRaw,854,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:39:49,VBATRaw,853,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:40:04,VBATRaw,854,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:40:19,VBATRaw,811,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:40:34,VBATRaw,811,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:40:49,VBATRaw,811,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:41:04,VBATRaw,811,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:41:19,VBATRaw,809,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:41:34,VBATRaw,809,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:41:49,VBATRaw,809,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:42:04,VBATRaw,809,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:42:19,VBATRaw,809,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:42:34,VBATRaw,806,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:42:49,VBATRaw,807,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:43:04,VBATRaw,806,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:43:19,VBATRaw,807,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:43:34,VBATRaw,807,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:43:49,VBATRaw,806,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:44:04,VBATRaw,807,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:44:19,VBATRaw,892,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:44:34,VBATRaw,806,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:44:49,VBATRaw,806,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:45:04,VBATRaw,806,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:45:19,VBATRaw,805,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:45:34,VBATRaw,811,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:45:49,VBATRaw,811,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:46:04,VBATRaw,811,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:46:19,VBATRaw,811,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:46:34,VBATRaw,811,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:46:49,VBATRaw,811,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:47:04,VBATRaw,811,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:47:19,VBATRaw,811,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:47:34,VBATRaw,810,TankLevelRaw,1017,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:47:49,VBATRaw,811,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
2023-07-27 09:48:04,VBATRaw,812,TankLevelRaw,1016,Float0Level,0,Float1Level,1,Float2Level,0
